"1-1";"2-1";"3-1";"4-1";"5-1";"6-1";"1-2";"2-2";"3-2";"4-2";"5-2";"6-2";"1-3";"2-3";"3-3";"4-3";"5-3";"6-3";"1-4";"2-4";"3-4";"4-4";"5-4";"6-4";"1-5";"2-5";"3-5";"4-5";"5-5";"6-5";"1-6";"2-6";"3-6";"4-6";"5-6";"6-6";"7-7";"8-7";"9-7";"7-8";"8-8";"9-8";"7-9";"8-9";"9-9";"10-10";"11-10";"10-11";"11-11"
"414";1;1;1.1;1.1;1;1;1;1;0.9;1.1;1.1;1;1;1.1;0.9;1.1;0.9;1.1;1;0.9;1.1;0.9;0.9;1;0.9;1.1;1;0.9;1;1;0.9;0.9;0.9;1.1;1;1;1.1;1.1;0.9;0.9;0.9;1;0.9;1;1.1;1.1;0.9;1.1;1.1
"415";1;1.1;1;0.9;0.9;0.9;0.9;1.1;1;0.9;1;1;1;1.1;1;1.1;NA;1.1;1.1;0.9;0.9;1;0.9;1.1;0.9;1.1;1.1;0.9;1;1;0.9;0.9;1.1;1.1;1.1;0.9;1;0.9;1.1;0.9;1;1.1;0.9;1;1.1;1.1;1;1;1
"416";0.9;1.1;1.1;1.1;0.9;1;1;0.9;1;0.9;0.9;1.1;1.1;1;1;1.1;0.9;1.1;1;1;1;0.9;0.9;0.9;1;1.1;0.9;1.1;0.9;0.9;1;1;1;1;1;1.1;0.9;0.9;1;0.9;1;1.1;1.1;1.1;0.9;1.1;1.1;1;1.1
"417";1;1;1.1;1;1;1;1.1;1.1;1.1;1;1.1;0.9;0.9;1;1.1;1.1;NA;1.1;1.1;0.9;0.9;1.1;1;0.9;1.1;1.1;0.9;0.9;0.9;1.1;0.9;0.9;0.9;0.9;0.9;1;1;1;0.9;1;1;1.1;0.9;0.9;1;1.1;1.1;1;1
"418";1.1;1;0.9;1.1;1;0.9;1.1;1;0.9;1.1;1;0.9;0.9;1.1;1;1.1;1.1;1;0.9;0.9;1.1;1.1;1;0.9;0.9;1;1.1;1;0.9;1.1;1.1;1;1.1;0.9;1;0.9;0.9;1.1;1;1;1;1.1;1;0.9;1;1.1;0.9;1;0.9
"419";1.1;0.9;1;1.1;1;1.1;1.1;0.9;1.1;1;1;1;1;1.1;0.9;0.9;1.1;1;1.1;1;0.9;1;1.1;1.1;0.9;0.9;1.1;1;1;1.1;1.1;1;1;0.9;0.9;1;1.1;0.9;0.9;0.9;0.9;1;1;1.1;0.9;0.9;1;0.9;1.1
"420";1.1;1;0.9;1.1;0.9;1;0.9;1.1;0.9;0.9;0.9;1;1.1;1.1;1;0.9;NA;1;0.9;1;1;0.9;1.1;0.9;1;1.1;0.9;0.9;1;1.1;1.1;1.1;1.1;1.1;0.9;1;1.1;0.9;1;1.1;1;1;1;1.1;1;0.9;1.1;0.9;1
"421";1;1.1;1;0.9;0.9;1.1;1.1;0.9;1.1;0.9;1.1;0.9;0.9;1;1.1;0.9;NA;1.1;1.1;1;0.9;1;1;1;0.9;0.9;1.1;0.9;0.9;0.9;1;1;1.1;0.9;0.9;1.1;1;1;1.1;1.1;1.1;1;1;1;1.1;1;1.1;1;0.9
"422";1.1;1;0.9;1.1;1;1;1;1;1;1.1;0.9;1;1.1;0.9;1;1.1;0.9;1.1;0.9;0.9;0.9;1.1;0.9;0.9;1.1;0.9;1;0.9;0.9;1;1.1;1.1;0.9;1;1;1.1;1;0.9;1;1.1;1;0.9;1.1;1.1;1.1;1.1;1;0.9;1
"423";1;1;1;0.9;1.1;0.9;1.1;0.9;1.1;1;1;1.1;0.9;1;1.1;1;1.1;1.1;0.9;1.1;1.1;0.9;1.1;1.1;1;1;1;1;0.9;0.9;1;0.9;0.9;1;0.9;1;0.9;0.9;1.1;1.1;1;1;0.9;0.9;0.9;1.1;1.1;1.1;1
"424";0.9;1;0.9;1;1;1;1.1;1;1;0.9;1.1;0.9;1;1.1;1;1;1.1;1.1;1;0.9;0.9;1;0.9;0.9;1.1;1.1;1.1;1;0.9;1.1;0.9;1.1;0.9;1.1;1.1;0.9;1;0.9;1;1.1;1.1;0.9;1.1;0.9;1;1;1;1.1;0.9
"425";0.9;0.9;1.1;0.9;1.1;0.9;0.9;1.1;1.1;0.9;1;1.1;0.9;1.1;1;1.1;1.1;0.9;1.1;1.1;1;1;0.9;1.1;1.1;1.1;1;1;0.9;1;1;1;1;0.9;1.1;0.9;0.9;1.1;1;0.9;1;0.9;1;0.9;1;1;1;1.1;1
"426";0.9;1.1;1.1;1;0.9;1;1.1;1.1;0.9;1;1;1.1;0.9;1;0.9;1;0.9;1.1;1;1.1;1;0.9;0.9;1.1;1.1;0.9;1.1;1.1;1.1;1;1;1;1;1.1;1.1;0.9;0.9;1.1;0.9;1;1;1;0.9;0.9;0.9;0.9;1;1;1.1
"427";0.9;1.1;0.9;1;1;1.1;1;1.1;1;1.1;0.9;1.1;0.9;1.1;0.9;1.1;1.1;1.1;0.9;0.9;1;1;1;0.9;1.1;0.9;1.1;1;1.1;1;1;0.9;0.9;1;1;0.9;1.1;1.1;1;1;1;0.9;1;1;1.1;1.1;0.9;0.9;0.9
"428";1;0.9;0.9;1;0.9;0.9;0.9;1.1;0.9;0.9;1.1;0.9;0.9;0.9;1.1;0.9;NA;0.9;1;1.1;1;1;1.1;1.1;1;1;1;0.9;1;1;0.9;0.9;1.1;1.1;1.1;1.1;1;1.1;1;1;0.9;1.1;1.1;1.1;1;1.1;1.1;1;1
"429";1;1;1;1.1;1.1;1.1;1;1.1;1;0.9;1.1;1;0.9;1;1;0.9;0.9;1.1;1.1;0.9;0.9;0.9;1.1;1.1;1;0.9;0.9;1.1;1;1;1.1;1;0.9;0.9;1.1;0.9;1.1;0.9;1;0.9;1.1;1.1;0.9;1;0.9;1;1;1;1.1
"430";1.1;1;1;1.1;1.1;0.9;1.1;0.9;1;1.1;1.1;1.1;0.9;1;0.9;0.9;1.1;1.1;1.1;0.9;1;0.9;1.1;1;1;0.9;1;0.9;1.1;0.9;1;0.9;1;0.9;1;0.9;1.1;1.1;1;1;0.9;0.9;1;1.1;1;1.1;1;1;0.9
"431";1.1;0.9;0.9;1;0.9;1.1;1;1;0.9;1.1;0.9;1.1;0.9;0.9;1.1;1;1.1;0.9;1;1.1;1.1;0.9;1;1.1;1;1.1;1.1;1;1.1;1.1;0.9;0.9;1;1.1;1;0.9;1;0.9;0.9;1;1;1.1;1.1;1;1;1;1;0.9;0.9
"432";0.9;1.1;1.1;0.9;0.9;1;1;1.1;1;0.9;1;0.9;0.9;1.1;1;0.9;1.1;0.9;1;1.1;0.9;1;1;0.9;1;1;1;0.9;1;1.1;0.9;1.1;1;1;0.9;1.1;1;0.9;1.1;1.1;1.1;1;1.1;1.1;1.1;0.9;0.9;1.1;1
"433";1.1;1.1;1;0.9;0.9;1;0.9;1;0.9;1.1;1.1;1;1.1;1.1;1.1;0.9;NA;1.1;1.1;0.9;1.1;1;1;1;1;0.9;0.9;0.9;0.9;0.9;1.1;1.1;1.1;0.9;1;1.1;1;0.9;1;0.9;1;0.9;0.9;1;1;1.1;1;1;1.1
"434";1;1.1;1.1;1.1;1.1;1;1;0.9;1;1.1;0.9;1;1;0.9;1;0.9;0.9;0.9;1.1;0.9;0.9;0.9;1.1;1.1;1;0.9;1.1;1.1;0.9;1.1;1.1;1;0.9;1.1;1.1;1;1;0.9;1.1;1;0.9;1;1;0.9;1;1;1;0.9;1.1
"435";0.9;0.9;1.1;1;1;1.1;1;0.9;1.1;1.1;1;1;0.9;1.1;1;0.9;0.9;0.9;0.9;0.9;0.9;1.1;0.9;1.1;1;1.1;1.1;1.1;0.9;0.9;1;1.1;1;0.9;1;1.1;1;1.1;1;1.1;0.9;1;1;1.1;1.1;1;1;1;0.9
"436";1;0.9;1;1;1.1;0.9;0.9;1;0.9;1;1.1;1;0.9;1.1;1.1;1;1.1;1;1.1;0.9;1.1;0.9;0.9;0.9;0.9;1.1;0.9;1;1.1;1.1;1.1;1;1.1;1;0.9;1;1;1;1;1.1;1.1;0.9;0.9;0.9;1;1.1;0.9;1;1.1
"437";1.1;1.1;1.1;1;1.1;0.9;1.1;0.9;1;0.9;0.9;0.9;1.1;1.1;1;0.9;NA;1;0.9;1.1;0.9;1.1;1;1;0.9;0.9;1.1;1.1;0.9;0.9;1.1;1.1;1;0.9;1;1.1;1;1.1;1;1.1;1;0.9;1;1;1;0.9;1;0.9;1
"438";1;1;0.9;1.1;1.1;0.9;1.1;1.1;1.1;0.9;1.1;1;1;1;0.9;1;0.9;1;1;1.1;0.9;0.9;1.1;0.9;1;1.1;0.9;1;1.1;1;1.1;1.1;0.9;1.1;1;1;0.9;1.1;1;1;0.9;0.9;0.9;0.9;1;1.1;0.9;1.1;1
"439";1;1;1;1.1;1;1;1.1;1;0.9;1;1;0.9;0.9;1.1;0.9;1;1.1;1;1.1;0.9;1;1.1;1.1;1;1;1.1;0.9;0.9;1;1;1.1;0.9;0.9;1.1;0.9;1.1;1.1;0.9;0.9;1.1;1;0.9;1.1;1.1;1.1;0.9;1;0.9;0.9
"440";1;0.9;0.9;1.1;1.1;1.1;1;0.9;1.1;1.1;0.9;0.9;0.9;0.9;1.1;1;0.9;1;1.1;1;1.1;1.1;0.9;1;0.9;1;1;1;1.1;1.1;1.1;1;1;1;1;1.1;1;0.9;0.9;0.9;0.9;0.9;1.1;1.1;1;1;1;1.1;0.9
"441";1.1;0.9;0.9;0.9;0.9;1.1;0.9;0.9;0.9;1.1;1;1;1.1;1;1;1;0.9;1.1;1;1.1;1;1.1;0.9;1;1.1;0.9;0.9;1;0.9;1.1;1.1;1;1;0.9;1.1;0.9;1;1;0.9;1;1;0.9;1.1;1.1;1;1.1;1;1.1;1.1
"442";1.1;1;1;1;1;1;1.1;0.9;0.9;1;1.1;0.9;1;1.1;1.1;0.9;1.1;1.1;1;0.9;0.9;0.9;1.1;0.9;1;1.1;1.1;0.9;1.1;1;1;1;1;1;1.1;1.1;0.9;1.1;1;0.9;0.9;0.9;0.9;1;1;0.9;1.1;0.9;1.1
"443";1;1.1;1;1;0.9;1;0.9;1;0.9;0.9;0.9;1;1.1;0.9;0.9;1.1;NA;1.1;0.9;1.1;1;1.1;0.9;1;1;1;1;0.9;0.9;1.1;0.9;1.1;1;1.1;1.1;1;1.1;0.9;0.9;1.1;1.1;1.1;1;1.1;1;1;0.9;1.1;0.9
"444";0.9;1.1;1;1.1;1;0.9;0.9;1;1.1;1;1.1;1;0.9;1.1;1;0.9;0.9;0.9;1.1;1;1;0.9;1.1;1;1.1;0.9;1;1.1;1.1;0.9;0.9;1;1;1.1;1.1;0.9;1.1;1;1;0.9;0.9;1.1;1;1;0.9;1;0.9;1.1;1.1
"445";1;1;1.1;0.9;1.1;1.1;0.9;0.9;1;0.9;0.9;1;1.1;0.9;0.9;1.1;NA;1.1;1.1;1.1;1;1;1.1;0.9;0.9;1;1;1.1;0.9;0.9;0.9;1.1;0.9;1;0.9;1.1;1.1;0.9;1.1;1;1;1;1;1.1;1.1;1;1;0.9;1
"446";0.9;1;1.1;1.1;1.1;1.1;0.9;0.9;1;1.1;1.1;1;1;0.9;1;1;NA;0.9;1.1;1;1;1;0.9;0.9;1;0.9;1.1;1.1;1.1;0.9;1;0.9;1;0.9;1.1;1.1;1.1;1;1;0.9;1.1;0.9;1;0.9;1;1.1;0.9;0.9;1.1
"447";1.1;0.9;1.1;1.1;1.1;1;0.9;0.9;1;1;1.1;1.1;1;0.9;1.1;0.9;0.9;1.1;1.1;1.1;0.9;1.1;0.9;1;1.1;1.1;0.9;1.1;1;1;0.9;1;0.9;1;0.9;1.1;1;1;1;0.9;0.9;1.1;1;0.9;1;1;0.9;1;1
"448";1;1;1;0.9;0.9;1;0.9;1.1;0.9;1.1;1.1;1.1;1;1.1;1;0.9;NA;0.9;0.9;1.1;1;1;1;1;0.9;1.1;1;1;1.1;0.9;1;0.9;0.9;0.9;0.9;1.1;1;1;1.1;0.9;1.1;0.9;1.1;1;0.9;1.1;1.1;1.1;1.1
"449";0.9;1;0.9;1.1;1.1;0.9;0.9;0.9;1;1;1;1;1;0.9;1.1;1;0.9;1;1.1;1.1;0.9;1.1;1.1;0.9;1.1;0.9;1;1.1;1.1;1;0.9;1.1;1;0.9;1;1.1;1;1.1;1;1;0.9;1;1.1;0.9;0.9;1.1;0.9;1;1.1
"450";1;1;1.1;1;0.9;0.9;1;1;1;0.9;1.1;0.9;1;0.9;1;1.1;1.1;0.9;0.9;0.9;0.9;1;1.1;1.1;1;0.9;1;0.9;1;1.1;1.1;1;1.1;1.1;0.9;0.9;1.1;1.1;0.9;1;0.9;1.1;1;1.1;1;0.9;1.1;1;1.1
"451";1;0.9;1;1.1;1.1;0.9;1;1.1;0.9;0.9;1.1;1.1;1.1;0.9;0.9;1.1;NA;0.9;1.1;0.9;0.9;1.1;1.1;1;0.9;1;1;1;0.9;1.1;1;1.1;0.9;0.9;0.9;1;1.1;1;1.1;1;1;0.9;1.1;1;1;1.1;1;0.9;1
"452";1.1;0.9;1.1;0.9;1;1.1;1.1;1;1.1;0.9;1.1;0.9;1.1;1;1.1;1;1.1;1;1.1;1;1;0.9;1;0.9;1;1.1;1.1;1.1;1;0.9;0.9;1.1;0.9;0.9;1;0.9;0.9;1;0.9;1;0.9;0.9;1;1;0.9;1;1.1;1;1.1
"453";1;1.1;1;1.1;0.9;1;1.1;0.9;0.9;1.1;1;0.9;1.1;0.9;1.1;0.9;1.1;1.1;1.1;1.1;0.9;1.1;1;0.9;1.1;1;1.1;1;1;0.9;0.9;1;1;0.9;0.9;0.9;1;0.9;1.1;0.9;1;1;1.1;1;1;1;1.1;1;0.9
"454";0.9;0.9;1;1.1;1.1;1.1;1.1;1;0.9;0.9;1;0.9;1;0.9;1.1;1;0.9;0.9;1.1;1;0.9;0.9;0.9;1.1;1;1;1.1;1.1;1;1;1.1;0.9;1;1;1.1;1.1;1.1;1;1;0.9;0.9;1.1;1;0.9;1;1.1;1;1.1;0.9
"455";0.9;1.1;1.1;0.9;1.1;1.1;1;0.9;1.1;0.9;1;1.1;1;0.9;0.9;1.1;1.1;1;0.9;1;1;0.9;1.1;1.1;1;1;1;1;1;0.9;0.9;1;1.1;1.1;1.1;0.9;1;1;1.1;1.1;1;0.9;0.9;1.1;0.9;0.9;1;0.9;1
"456";1;1.1;0.9;1;1;0.9;0.9;1;1;1.1;1.1;0.9;1;1.1;1;0.9;0.9;1.1;1.1;0.9;1;1.1;1.1;1.1;1;1;0.9;0.9;1;1.1;0.9;1;1.1;1.1;0.9;1;1.1;0.9;1.1;1;1;1.1;1;1;0.9;0.9;0.9;0.9;1.1
"457";0.9;1.1;1;0.9;0.9;1;1;0.9;0.9;1;0.9;1.1;0.9;0.9;0.9;0.9;NA;1;1;1;1.1;1;1.1;0.9;1;0.9;1.1;1.1;1.1;1.1;0.9;1.1;1.1;1.1;1;1;1.1;1.1;1;0.9;0.9;1;1.1;1.1;0.9;1;1;1.1;1
"458";1.1;1;0.9;0.9;1;1.1;0.9;0.9;1.1;1.1;1;0.9;1;1.1;0.9;0.9;1.1;1.1;0.9;1;1.1;0.9;0.9;1;0.9;1.1;1.1;1;0.9;1.1;1.1;1;1.1;1;1;0.9;1.1;1.1;1;1;1;1;1;0.9;1.1;1;0.9;0.9;1
"459";1.1;0.9;0.9;1;1;1.1;1;1;1.1;0.9;1.1;1.1;0.9;1;1.1;1.1;0.9;1;0.9;0.9;1.1;1;1.1;1;1;1;1.1;1.1;0.9;0.9;1;0.9;0.9;1;1;1;0.9;0.9;1.1;0.9;1.1;1.1;1;1.1;1;0.9;1.1;0.9;1
"460";1.1;1;1.1;0.9;1.1;1.1;1;1;0.9;1;1.1;1;0.9;0.9;0.9;0.9;1.1;1;0.9;0.9;1;0.9;0.9;1;1;0.9;1;1.1;1.1;1.1;1;1.1;0.9;1.1;1.1;1.1;1.1;1;1;1.1;0.9;1;0.9;0.9;1;0.9;1;1.1;1
"461";1.1;1;0.9;1.1;1;1.1;1.1;1.1;1.1;0.9;1;1;0.9;1;0.9;0.9;0.9;0.9;1;1;1.1;1;0.9;1;0.9;1.1;0.9;1;1;1.1;1.1;1;0.9;1;1;1.1;1.1;1;0.9;1.1;1.1;0.9;1;1;0.9;0.9;0.9;1.1;1.1
"462";0.9;1.1;1;1;1.1;0.9;1;1.1;1;1;0.9;1.1;1;1.1;1;0.9;0.9;0.9;1;0.9;0.9;1.1;0.9;1;1.1;1.1;0.9;1;1.1;1;0.9;1.1;0.9;1;1.1;1.1;1.1;1;1;1;1.1;0.9;0.9;1.1;0.9;1;1;1.1;0.9
"463";1;1.1;0.9;1;1.1;0.9;1.1;1.1;1.1;0.9;1.1;1.1;1;0.9;0.9;1;NA;1.1;1.1;1;1.1;1;1;1;1;0.9;1;0.9;0.9;0.9;0.9;0.9;1.1;1;1.1;1;1.1;1.1;1.1;0.9;1;1;0.9;1.1;1;1;0.9;0.9;0.9
"464";1;1;1;1;0.9;0.9;1.1;1;1.1;0.9;1.1;0.9;0.9;1;0.9;1;NA;0.9;1;1.1;1.1;1.1;1.1;1.1;1;1.1;1.1;1.1;0.9;0.9;1.1;1.1;0.9;1;1;1;0.9;0.9;0.9;0.9;1;1;0.9;1;1.1;1;0.9;1.1;1.1
"465";1.1;1.1;1;0.9;1.1;1;1.1;1;0.9;0.9;0.9;1;1.1;1.1;0.9;1;1.1;0.9;1.1;1.1;1.1;1.1;0.9;0.9;0.9;1;0.9;1;1;1;1;0.9;1;1.1;1;1;0.9;1;0.9;1.1;1.1;0.9;1;0.9;1.1;1;1.1;1;0.9
"466";1;0.9;1.1;0.9;0.9;1;1.1;0.9;0.9;1.1;1;0.9;1;1;1;1.1;1.1;1.1;0.9;1;1;1.1;1;1.1;1.1;1.1;0.9;1;0.9;0.9;1;0.9;1.1;1;1;1.1;0.9;0.9;1.1;0.9;1.1;1;1.1;1;1;0.9;0.9;1;1.1
"467";0.9;0.9;1.1;1;0.9;1;0.9;1.1;0.9;1;1.1;1;1.1;1.1;1;1;NA;0.9;0.9;0.9;0.9;1.1;1.1;0.9;0.9;1;0.9;1;1;0.9;1.1;1.1;1;1;0.9;1;0.9;1.1;1.1;1;1.1;1.1;1.1;0.9;1;1;1.1;1.1;1
"468";0.9;1;0.9;0.9;0.9;1.1;0.9;0.9;1;0.9;1;0.9;1.1;1.1;0.9;0.9;NA;1;1;0.9;1;1;1;1;1.1;1;1.1;0.9;1.1;1.1;1;0.9;1.1;1;1.1;1.1;1.1;0.9;1;1.1;1;1.1;0.9;1.1;1.1;1;1.1;0.9;1
"469";1;0.9;0.9;1.1;1.1;0.9;0.9;0.9;1.1;1.1;1;1.1;1;1;1.1;0.9;0.9;1;1.1;0.9;1;1;0.9;0.9;0.9;1;1.1;1;1.1;1.1;0.9;1;1;0.9;1;1;1.1;1;1.1;1;1.1;0.9;1.1;1;1;0.9;0.9;1.1;1.1
"470";1.1;1.1;0.9;1;1;1;1;1;1.1;1;1.1;0.9;1.1;1.1;0.9;0.9;0.9;0.9;0.9;1;1.1;0.9;1.1;1.1;1;1.1;0.9;0.9;1;1.1;1.1;1.1;1;1;1;1.1;1;0.9;0.9;1;1.1;1.1;1;0.9;1;1;0.9;0.9;0.9
"471";1;0.9;1;1.1;0.9;1;1.1;1;1.1;1;1.1;1.1;1;1.1;1.1;1;0.9;1;1;1.1;1.1;1.1;1.1;1;0.9;1.1;1;1;1;0.9;0.9;0.9;0.9;0.9;1.1;1.1;1;1.1;0.9;0.9;0.9;1;0.9;1;0.9;1.1;0.9;1;0.9
"472";1;0.9;0.9;1.1;1;1;0.9;1;1;1.1;1.1;1;0.9;1;1.1;1.1;0.9;0.9;1;1.1;0.9;1;0.9;1.1;1;0.9;1.1;1.1;1;1;1.1;1.1;1.1;0.9;1;0.9;1.1;0.9;1;1;1.1;1;0.9;0.9;1.1;1.1;0.9;1;0.9
"473";1.1;1;1.1;0.9;1.1;1.1;1;1;1.1;1;0.9;1.1;1;0.9;1;1;NA;1;0.9;1;0.9;1;1.1;1.1;0.9;1.1;0.9;0.9;1.1;1.1;1;1;1.1;1.1;1.1;0.9;1.1;0.9;0.9;0.9;0.9;1;1;0.9;0.9;1.1;1;1;0.9
"474";0.9;1;1;1.1;1.1;0.9;1;0.9;0.9;1.1;1.1;1.1;1;1;1;1;0.9;1.1;1;1.1;0.9;1;0.9;0.9;1;1;1.1;0.9;1;0.9;0.9;0.9;1;0.9;1.1;1.1;1.1;1.1;0.9;1.1;1.1;0.9;1;1.1;1.1;1;1;0.9;1
"475";0.9;1.1;0.9;0.9;1.1;1;1;1;1.1;1.1;1.1;1.1;1.1;1;1;1.1;1.1;0.9;1;0.9;0.9;1;1.1;1.1;1;1;0.9;1;1.1;0.9;0.9;0.9;1;1.1;1.1;0.9;1;1;0.9;0.9;0.9;1;1.1;0.9;1;1.1;0.9;1;1
"476";1;1;0.9;1.1;0.9;1.1;0.9;0.9;0.9;1;0.9;0.9;1.1;1.1;1;1.1;NA;1.1;1.1;1;1.1;0.9;0.9;1;0.9;0.9;1.1;1;0.9;1;1.1;1;1;1.1;1.1;0.9;1;1.1;0.9;1.1;1;1;1;0.9;1;1.1;1;0.9;1.1
"477";1;1;0.9;1.1;1.1;1.1;1.1;1;0.9;0.9;1;1;1;1;1.1;0.9;0.9;1;0.9;1;1;1.1;1;0.9;1.1;1;0.9;1;0.9;1.1;1.1;1;0.9;1.1;1.1;0.9;1.1;1.1;0.9;0.9;1.1;1;0.9;1;1.1;1.1;1;0.9;0.9
"478";1.1;1.1;1.1;1;1;0.9;1;1;0.9;0.9;1;1.1;0.9;1.1;1.1;1.1;1.1;1.1;1;0.9;0.9;1;1.1;1;0.9;1;0.9;1;0.9;1;0.9;1;0.9;1;1.1;1.1;0.9;0.9;1.1;0.9;1;1;1.1;1;0.9;1.1;1.1;1;0.9
"479";1;0.9;1;1;0.9;1;1.1;0.9;1.1;0.9;1;0.9;1.1;1;0.9;1;1.1;0.9;1;1;0.9;1.1;1.1;1.1;1;1.1;1.1;1;0.9;1.1;0.9;1;0.9;1.1;1.1;1;1.1;1;0.9;1;1.1;1;0.9;0.9;1.1;1;0.9;1.1;0.9
"480";1.1;0.9;1.1;0.9;1.1;1.1;1.1;1;1.1;1;0.9;1.1;1;0.9;1.1;1;0.9;1.1;1;1;0.9;0.9;0.9;1.1;1;0.9;1;0.9;1;0.9;1.1;1;1.1;0.9;1;0.9;0.9;1;1.1;0.9;0.9;1.1;1.1;1;1;1;1;1.1;1
"481";0.9;1;1.1;1;0.9;0.9;1;0.9;1;1.1;1.1;0.9;1;1;1.1;1;NA;0.9;1;1.1;1.1;0.9;0.9;1;1.1;1;0.9;1;0.9;1.1;1;1.1;0.9;1.1;0.9;1;1;1;0.9;1.1;0.9;1.1;0.9;1.1;1.1;1.1;0.9;1;1.1
"482";1;1.1;1;1;0.9;1;1;1;0.9;1;0.9;1;1;0.9;1;0.9;0.9;1.1;1.1;1.1;0.9;1.1;1.1;1.1;1;1;0.9;1;0.9;0.9;1.1;0.9;1.1;1.1;1.1;0.9;1;1;0.9;1.1;1;1;1.1;1.1;1.1;0.9;1.1;0.9;0.9
"483";1.1;0.9;1.1;0.9;0.9;0.9;0.9;1;0.9;1.1;1.1;1;0.9;1.1;1.1;1;NA;1;1.1;0.9;1;0.9;1.1;1.1;1;1.1;1.1;1.1;1;0.9;1.1;1;0.9;1;0.9;1;1;1;0.9;1.1;1.1;1;1;1.1;0.9;1;0.9;1;0.9
"484";0.9;1;1;0.9;0.9;1;0.9;1;1.1;0.9;0.9;1.1;1;0.9;1;1.1;NA;0.9;1.1;1.1;0.9;1.1;1;1.1;1;0.9;1;1;1.1;1.1;1.1;1.1;0.9;1;1.1;1.1;1.1;1;1;0.9;0.9;0.9;0.9;1;0.9;1;1.1;1.1;1
"485";1;0.9;1;1.1;0.9;1;0.9;0.9;0.9;0.9;0.9;1.1;1.1;1.1;1.1;1.1;0.9;1;1;1;1.1;1;1.1;1.1;0.9;1;1;1.1;1.1;1;1.1;1.1;1.1;0.9;0.9;0.9;1.1;1;1;1;0.9;0.9;1;1;0.9;1;1;1.1;0.9
"486";0.9;1;0.9;1.1;0.9;1;1;1;1.1;1.1;1;0.9;1.1;1.1;0.9;1;0.9;0.9;1;1.1;0.9;0.9;1;0.9;0.9;1.1;1;1.1;1.1;1;1;0.9;1;0.9;0.9;1.1;1.1;1;1;1;1.1;1.1;0.9;1.1;1.1;0.9;1.1;1;1
"487";1;0.9;1;0.9;1.1;1;1;1.1;1.1;1;0.9;1.1;1.1;0.9;1;1;0.9;1;1;1;1;0.9;1.1;0.9;0.9;1.1;1;0.9;1;0.9;1.1;1.1;0.9;1;1.1;1.1;1.1;1;0.9;1.1;1;1.1;1.1;0.9;1.1;1;0.9;0.9;0.9
"488";1.1;1;0.9;1.1;1;1.1;0.9;1.1;0.9;1.1;1.1;1;1;1.1;1;1;0.9;1;1;1.1;1;1.1;1;0.9;0.9;0.9;1;1;1;1.1;0.9;1.1;0.9;0.9;1;0.9;1;1.1;0.9;1.1;0.9;1.1;1.1;1.1;0.9;1;0.9;1;0.9
"489";1;1.1;0.9;1.1;1.1;0.9;1.1;1.1;1;0.9;1.1;0.9;1;1;1;1.1;0.9;1;0.9;1.1;0.9;1;1.1;1;1;1;1.1;0.9;0.9;0.9;1.1;0.9;1;0.9;1.1;1.1;1;1;0.9;1.1;0.9;0.9;1;1.1;1;1;1;0.9;1.1
"490";0.9;1.1;1.1;0.9;1.1;1;0.9;1.1;0.9;1;0.9;0.9;1;1;1.1;0.9;1.1;1.1;1.1;0.9;1;0.9;1.1;1;1;0.9;0.9;1.1;1;1.1;1;0.9;0.9;1;1;1.1;1;1.1;1;1.1;0.9;1.1;0.9;1;1;1;1.1;0.9;1
"491";1;1.1;1.1;0.9;1;1.1;0.9;0.9;1;1;1.1;1;1.1;1.1;1;0.9;NA;1.1;1.1;1;1;0.9;1;1;1.1;1;0.9;0.9;1.1;1;0.9;1.1;1.1;1;1.1;0.9;1.1;1;0.9;1;0.9;0.9;1;0.9;1.1;1.1;0.9;0.9;0.9
"492";0.9;0.9;1;1;1;1;1.1;1.1;1;0.9;1.1;1;1;0.9;1;1.1;1.1;1.1;0.9;1;1.1;1.1;0.9;0.9;1.1;1;0.9;0.9;0.9;0.9;0.9;0.9;1.1;1;0.9;1;1.1;1;0.9;1;1.1;1.1;1;1;1;1.1;1.1;1.1;0.9
"493";0.9;1;1.1;1;1;1.1;1;1;1;0.9;1;1.1;0.9;1.1;0.9;1.1;0.9;1;1;0.9;0.9;1;1.1;1;0.9;1;0.9;1.1;1.1;1.1;1;0.9;0.9;1.1;1;1.1;1;1.1;1;1.1;1.1;1.1;1.1;0.9;0.9;0.9;0.9;1;0.9
"494";1;1;1.1;1.1;0.9;0.9;0.9;1;1;1.1;1.1;0.9;0.9;1;1;0.9;0.9;1.1;0.9;1.1;1.1;1.1;1.1;1;1.1;1;1;0.9;1;0.9;1.1;1.1;1;1;0.9;0.9;0.9;1.1;0.9;1;0.9;1.1;1;1;1.1;1;1.1;1;0.9
"495";0.9;1;1.1;1;1.1;0.9;0.9;1.1;0.9;1;1;1;1.1;1;1.1;0.9;1.1;1.1;1;1.1;1;0.9;0.9;1;0.9;1;0.9;1.1;1;1;0.9;0.9;1;1.1;1.1;0.9;1;1;0.9;1;1.1;1.1;0.9;0.9;1.1;1.1;1.1;1;0.9
"496";1.1;0.9;0.9;0.9;1;0.9;0.9;1;1.1;1.1;1;1;0.9;1.1;1.1;1;NA;0.9;1.1;1.1;1;0.9;1.1;1;1.1;1;1.1;0.9;1;1;0.9;1;1;1.1;0.9;1;0.9;0.9;1.1;1;1.1;1;0.9;1.1;0.9;1.1;1;1.1;0.9
