"1-1";"2-1";"3-1";"4-1";"5-1";"6-1";"1-2";"2-2";"3-2";"4-2";"5-2";"6-2";"1-3";"2-3";"3-3";"4-3";"5-3";"6-3";"1-4";"2-4";"3-4";"4-4";"5-4";"6-4";"1-5";"2-5";"3-5";"4-5";"5-5";"6-5";"1-6";"2-6";"3-6";"4-6";"5-6";"6-6";"7-7";"8-7";"9-7";"7-8";"8-8";"9-8";"7-9";"8-9";"9-9";"10-10";"11-10";"10-11";"11-11"
"440";0.9;0.5;0.9;0.9;1.1;1;0.5;2;2;1;1.1;1.1;0.9;1;1;0.5;0.9;1.1;1;1;0.9;1;1;2;1.1;1.1;0.5;2;1;1.1;1.1;2;1.1;2;1;0.9;2;0.5;2;0.5;0.5;0.9;1;1;1;0.9;0.5;0.5;2
"441";0.5;1;1;0.9;2;1;1.1;2;2;0.5;1;0.9;1.1;1.1;1.1;1;0.5;0.9;1;0.5;1.1;0.5;2;2;0.9;1.1;0.9;2;1.1;0.5;1;0.5;1;1.1;0.9;0.5;0.9;1.1;2;0.9;1;1;2;1;0.9;2;1;1;0.5
"442";1.1;0.9;0.5;1;0.9;0.5;1;0.5;0.9;2;2;1;2;1;0.9;1.1;0.9;0.9;1;0.9;2;1.1;1;1.1;0.5;0.5;1.1;2;1;1;0.5;0.5;0.9;0.9;2;1.1;1.1;2;1.1;1;2;1;1;0.5;0.5;2;1;1;1.1
"443";1;0.5;0.9;1;1;0.9;1;1.1;0.9;1.1;1.1;2;0.5;1;1.1;1.1;2;0.9;0.9;0.5;0.5;1;0.5;0.5;0.5;1;0.9;1.1;0.9;2;1.1;1.1;1;0.5;1;1.1;0.9;2;0.5;2;2;1;1;0.9;2;1;1;2;2
"444";2;1.1;1.1;2;0.9;1;0.5;0.5;0.5;1.1;2;0.9;0.9;1;2;1.1;1.1;1.1;0.5;2;0.9;1.1;0.5;0.5;0.9;1.1;2;0.9;1.1;1;0.5;1;0.9;0.9;1;1;1;0.5;0.9;2;2;0.5;1;1;1;1;1;2;1
"445";1;1;0.5;2;2;1.1;0.9;1.1;1.1;1;0.9;1;1;2;1;0.9;1;0.9;1;1.1;0.5;0.9;2;0.5;0.9;1;0.5;0.9;1.1;2;0.9;1.1;1;1.1;1.1;1.1;0.5;0.9;2;1;2;0.5;0.5;0.5;1;1;0.5;2;2
"446";1;2;1;1;1.1;2;2;1.1;1;0.9;1;0.9;0.5;0.9;0.5;0.5;2;1.1;1.1;2;1.1;0.5;1;0.9;1;1.1;2;2;1;0.5;0.5;1;2;1;1;0.5;0.9;0.9;1;1;0.5;0.5;0.9;1.1;0.9;0.9;1.1;2;1.1
"447";2;0.5;0.9;1.1;0.9;1;1;2;0.5;0.5;0.9;0.9;0.5;0.5;1.1;1;1;1.1;1.1;1.1;0.5;2;0.9;1;1.1;1.1;2;1.1;1;0.9;0.5;0.9;1;0.9;2;1;1;2;1;2;1;1;2;1;0.9;2;0.5;0.5;1.1
"448";1;0.5;0.9;0.9;0.5;1;0.9;0.5;0.5;1;2;0.5;1.1;2;1;1;1.1;1;0.5;0.5;1.1;1;0.9;1.1;0.9;2;1;1;2;1;0.9;1;1;2;2;2;0.5;0.5;1.1;1.1;0.9;1;2;1.1;2;1.1;1.1;0.9;0.9
"449";0.5;2;0.9;1;1.1;1.1;1;0.9;1.1;1.1;0.5;0.9;2;1.1;1;0.9;1;1.1;2;0.5;2;0.9;1;1;0.9;0.9;0.5;1;1.1;0.5;0.5;1;2;1.1;2;2;0.9;1.1;0.5;1;0.5;2;2;0.5;0.9;1;1;1;1
"450";0.9;1;1;1;0.9;1.1;1;1;2;1.1;1.1;1;0.9;0.5;0.5;0.5;1.1;0.5;1.1;0.9;0.9;1;2;2;2;0.5;1;1;2;2;0.9;1.1;0.5;1.1;2;2;1;1.1;0.9;0.5;0.5;1;1;2;0.5;1;1.1;0.9;0.9
"451";1;0.5;2;1.1;2;1;0.5;0.9;1;0.9;0.5;1.1;0.9;0.9;0.9;2;1;0.5;2;1;2;1;2;2;0.9;1;0.5;2;0.9;1.1;1.1;0.9;0.9;1;1.1;1;1.1;1.1;1.1;0.5;0.5;1;1;2;0.5;1;0.5;1.1;1
"452";0.9;1;1.1;1.1;2;0.5;0.5;1;2;1;2;0.5;1;1;1;0.9;0.5;1;1.1;1;0.5;2;1;1;1.1;0.9;0.9;0.5;0.9;2;1.1;0.5;1.1;0.9;1.1;0.9;0.5;2;0.9;2;1;1;1.1;0.5;0.9;2;2;1;1.1
"453";1.1;0.9;0.9;1.1;1;1.1;0.5;1;0.9;1;1;0.9;1.1;1;0.9;2;0.5;0.9;1;2;0.5;1.1;0.5;1.1;2;1;0.5;1.1;2;1.1;0.5;2;0.5;1;0.5;1;2;1.1;0.9;1;1;2;0.9;0.5;1;2;1;2;0.9
"454";2;2;2;0.9;0.5;1;0.9;0.9;0.5;0.9;1;1.1;2;1.1;1;1.1;1;1.1;1;1;0.5;1.1;0.9;2;1;2;0.5;1;1.1;0.9;1.1;2;0.5;1;0.5;2;0.9;0.9;0.5;1;1;1.1;1;2;0.9;0.5;1;1.1;0.5
"455";0.5;1;1;0.9;0.9;1.1;1.1;0.5;2;1;2;1;2;2;2;1;1.1;1.1;2;0.9;1;0.9;1.1;1.1;0.5;1;0.5;1;0.9;0.5;2;0.9;1;2;1.1;0.9;0.5;1;1.1;1.1;0.5;2;1;0.5;1;1;0.9;0.9;0.5
"456";1;1.1;0.5;1;2;0.5;0.9;1.1;1;0.5;2;1;0.5;2;2;2;1.1;1;1.1;1;2;0.9;0.9;0.9;1;0.5;0.5;0.5;0.9;1.1;1.1;1.1;0.5;1;1;0.9;2;0.5;0.9;0.9;1;1;2;2;1.1;1;1;0.9;1.1
"457";2;1;1.1;0.5;2;2;0.9;1;0.5;0.5;2;2;2;0.5;1;0.5;0.9;0.9;1;0.5;0.5;2;0.9;0.9;2;1;1;0.9;0.9;1;1;0.5;1;1.1;1.1;1;1.1;1;2;0.9;1.1;1.1;1.1;1.1;1.1;0.5;1;0.9;1
"458";0.5;1;1;0.5;2;1.1;0.5;2;0.5;0.9;0.9;1;0.5;2;1.1;1;0.9;1.1;1.1;0.5;2;0.9;0.9;1;0.5;2;1;1.1;0.9;1.1;2;1;1;0.9;0.9;1;1.1;0.9;0.5;0.5;2;1.1;1.1;1;1;1;1;2;2
"459";1.1;0.5;1.1;0.5;1;2;2;0.5;2;1.1;0.9;1.1;0.5;1;1.1;0.9;1;0.9;0.9;1;0.5;0.9;0.5;0.5;0.9;1.1;0.5;1;1;1;2;1.1;1;0.9;2;1;1;1.1;1;2;0.9;1;2;0.9;2;0.5;2;1;1.1
"460";0.9;1.1;2;0.5;2;2;1.1;1;0.9;0.9;1.1;0.5;1;0.5;1.1;0.9;1.1;1;1;1;1.1;1;0.9;1;1.1;0.5;1;0.5;0.5;2;2;1;0.9;1;1;2;1.1;0.9;1;0.5;1.1;2;2;0.5;2;0.9;0.9;0.5;1
"461";1;1.1;0.9;2;1;0.9;0.9;0.9;2;2;1;0.5;2;1;1.1;0.5;1;1.1;0.9;1;1;0.9;1.1;1.1;1.1;1;0.5;0.5;2;0.9;1;2;1;1.1;0.9;1.1;2;0.5;2;0.9;1.1;1;1;2;0.5;0.5;0.5;0.5;1
"462";0.5;1.1;1;2;0.5;0.5;1;1;0.5;2;0.9;1.1;0.9;2;2;2;0.5;2;0.9;1.1;1;1;2;1.1;2;0.5;0.9;0.5;0.5;1.1;1.1;0.9;1.1;1;1;1.1;0.9;1.1;1;0.9;1;0.9;1;1;0.9;0.5;1;2;1
"463";1.1;2;0.5;1;0.5;0.9;1;0.5;2;0.5;0.9;1;1;0.5;1.1;1;1;1.1;0.9;2;0.9;0.9;1;0.9;0.9;1.1;0.5;1;0.9;0.5;0.5;1.1;2;2;0.5;1.1;1;1;2;0.9;1;1.1;2;1.1;2;2;1.1;1;1
"464";0.9;1;1.1;0.5;0.5;2;1;1;1.1;1.1;1;0.9;1.1;2;1.1;0.5;0.5;0.9;2;0.5;1.1;0.5;2;0.9;1;2;2;1;1;1;0.9;1;1;2;2;0.9;1;0.9;1.1;2;1;0.5;1.1;0.5;1;0.9;0.5;1.1;0.9
"465";0.5;1;1.1;2;1;0.5;0.9;1;1.1;0.9;1.1;1;1;1.1;2;1.1;1;0.9;2;0.9;1.1;1.1;0.9;2;1;2;1.1;1;0.5;2;0.5;2;0.9;0.5;0.5;2;0.5;0.9;0.9;1;2;1;0.5;1.1;1;1;0.9;1;0.5
"466";1.1;0.5;1;1;1.1;0.9;2;1;0.5;0.5;0.9;1;0.5;0.5;2;1;0.9;1;0.9;0.9;2;1.1;1.1;2;0.9;1.1;0.5;2;1.1;0.5;1;1;0.5;1;2;1.1;1;0.5;1.1;1;2;1;0.9;2;1;2;1.1;0.9;0.9
"467";0.5;1;1.1;1;2;1.1;1.1;2;1.1;1;2;1;0.5;0.9;0.9;1;0.5;2;2;1;1;1;1;1;0.9;0.5;0.9;0.5;0.5;0.9;0.9;2;1.1;1.1;1;1;0.5;1.1;0.9;1.1;2;0.9;2;2;0.5;0.5;1.1;1;0.9
"468";1;1;1;1.1;0.9;2;1;2;2;0.9;0.5;1;0.5;0.9;1;1;1.1;1.1;0.9;2;2;1.1;2;1.1;1.1;2;1;0.9;0.9;0.5;1;2;1;0.5;1;1.1;0.5;2;0.5;0.9;0.5;0.9;1;1.1;1;1.1;0.5;0.9;0.5
"469";1.1;2;2;0.5;1;2;0.9;1;1;0.5;0.5;0.9;1;1.1;1.1;1;0.9;0.5;0.9;1.1;1.1;2;0.5;1;1.1;1;0.5;2;0.9;0.9;0.9;0.5;1;2;2;1;1.1;1;0.5;2;1;1.1;1.1;1;0.9;2;0.9;1;0.5
"470";1;1;0.9;1;0.9;1.1;1.1;2;0.5;1;1;1;2;0.9;1.1;1.1;1.1;0.9;1.1;2;1;0.9;1;2;2;1.1;1;1.1;0.5;1;0.5;2;0.5;0.9;1;0.5;2;1;2;0.5;0.5;0.9;1.1;0.5;0.9;0.9;2;0.5;1
"471";0.5;0.9;0.5;2;2;0.5;2;0.5;0.9;2;1;1;2;0.9;1.1;1;1;2;1.1;1;0.9;0.9;1;0.5;1;1.1;2;0.9;1.1;0.5;1.1;0.5;0.5;1;1;1.1;0.9;1;0.9;1.1;1;1.1;0.9;1;2;1;0.5;2;1.1
"472";1.1;2;0.9;1;0.5;0.5;2;1.1;0.9;2;1;0.9;1.1;0.5;1.1;0.5;1;1;2;0.5;1.1;0.5;0.5;1.1;2;1;1;0.5;2;1.1;1;0.9;1;1;0.9;1.1;2;1;0.5;1;0.9;1;0.9;0.9;1.1;1;2;2;0.9
"473";1;0.5;1.1;1;0.5;1;1;0.5;0.9;1;2;1.1;1;1.1;0.9;1.1;1.1;1.1;0.5;2;2;0.9;0.5;2;1.1;1;0.5;1;0.9;1;1;0.5;0.9;2;1.1;0.9;2;0.9;1.1;0.5;2;1;0.5;1;0.9;2;0.9;1;2
"474";0.9;0.5;1;1.1;0.9;2;1.1;2;1;2;1;1;2;0.5;1;1.1;1.1;1;2;2;1.1;1.1;0.9;0.5;0.5;1;0.9;0.9;0.9;1.1;1;1.1;2;1;1;1;0.5;0.5;0.5;1.1;0.9;1;0.9;1;2;2;0.9;0.5;0.5
"475";1;0.9;1.1;1;1;0.9;1.1;1;1;0.5;2;2;1.1;1.1;0.9;0.9;1;0.9;1;0.5;0.5;0.9;1;0.5;0.9;0.5;0.9;1.1;0.5;2;1;1.1;2;1;0.5;2;0.5;2;1;0.5;1;2;2;1.1;1.1;2;1.1;0.9;1
"476";1.1;1;2;0.9;0.5;1.1;2;2;1.1;1;0.9;1;1.1;0.9;0.5;1;0.5;2;2;0.5;0.9;1;1;1;1;0.9;0.9;0.9;1.1;1.1;2;0.5;0.5;2;0.5;2;1;1.1;1.1;0.5;1;1.1;1;0.9;0.9;0.5;1;2;1
"477";0.5;2;1;2;2;0.5;1;1.1;1;0.9;0.9;1.1;2;1;0.9;1;1;1;0.9;1;2;1;0.9;0.5;2;0.9;1;0.5;1.1;0.5;0.5;0.5;0.9;0.5;1;2;1;1.1;0.9;1.1;1.1;0.5;2;1.1;1;1.1;1.1;0.9;2
"478";0.5;0.5;0.5;0.9;0.9;1;2;0.9;0.9;2;1;2;0.9;1;1;1.1;2;0.9;1.1;0.5;1;1.1;2;1;1;0.9;1.1;1;0.5;1;2;1.1;0.5;0.5;0.9;1.1;1.1;1;2;0.5;2;1;0.9;0.5;2;1.1;1;1;1.1
"479";2;1;1;0.5;1.1;0.9;1.1;0.5;0.9;0.9;1;1;0.9;1;0.5;1;2;1;1;1;0.9;2;2;0.9;1.1;1;1;0.5;2;1.1;0.5;2;1;2;1.1;1;0.9;0.5;0.9;1.1;2;1.1;1.1;0.5;1.1;0.9;0.5;2;0.5
"480";1;1;1.1;0.9;1;0.9;2;2;0.9;2;1.1;1;0.5;1;1.1;1.1;1;0.9;2;1.1;1.1;1;1.1;0.9;1;0.5;1.1;2;2;2;0.5;0.5;1;0.5;2;0.9;0.5;2;0.5;0.9;1;0.5;1;0.9;1;1;0.5;1.1;0.9
"481";1;0.5;2;1;0.5;0.9;0.9;1.1;2;2;2;1.1;0.5;0.5;0.5;1.1;0.5;0.5;1.1;1.1;2;1;1.1;1;2;0.9;0.9;0.9;1;2;0.9;1.1;1.1;1.1;2;2;0.9;0.5;1;1;0.9;0.9;1;1;1;0.5;1;1;1
"482";2;1;1.1;2;2;1;1;1.1;0.5;0.5;1;0.9;1.1;1;0.5;1.1;1;1.1;1.1;0.9;1;0.9;1;0.5;2;0.9;0.9;0.5;0.5;1;1.1;2;1;0.5;0.5;0.5;0.9;1.1;0.9;0.9;0.9;2;1;1.1;1;2;2;1;2
"483";0.5;1;1;0.5;1;0.9;0.5;0.9;0.9;1.1;1.1;2;0.5;0.5;0.9;2;1;2;0.5;1;0.5;2;2;1;0.9;0.9;1.1;1;0.5;2;1.1;2;2;1;0.9;0.5;1.1;1.1;1.1;1;0.9;1;2;1.1;1.1;0.9;1;1;1
"484";1;1.1;0.5;2;0.5;1;1;0.5;1;1;0.9;1;1;1.1;1;0.9;0.9;0.5;0.5;2;0.9;2;2;0.9;1.1;2;1;0.5;2;0.9;1.1;1.1;0.5;1;1;0.9;1;0.5;2;0.9;2;0.5;1.1;0.9;1.1;1;1.1;1.1;2
"485";2;0.5;2;0.5;0.5;0.5;0.5;2;0.5;2;1.1;1;0.5;0.9;1.1;1.1;1;1;1;1.1;1;1.1;1;1;1;1.1;0.9;0.9;0.9;1.1;2;2;2;1;0.9;2;0.9;2;0.5;1;0.9;1.1;0.9;1;1;1;0.5;0.9;1.1
"486";0.5;2;1;1;2;0.9;0.9;1;1.1;1;2;0.9;0.5;1;0.5;1;0.9;1;2;0.5;1.1;1.1;0.5;1;0.9;0.9;1;0.5;1.1;2;1;1;2;0.9;2;1;0.5;1.1;1.1;2;2;1.1;0.9;0.5;1;1.1;0.5;0.9;1.1
"487";2;1;1.1;0.9;1;0.5;0.9;0.5;0.5;0.5;0.9;1;0.5;0.9;0.9;0.9;2;2;1;0.5;1;1;1.1;2;0.9;2;2;2;1;1;1.1;0.9;1.1;1;1.1;2;1.1;0.9;1;1;0.5;1.1;0.5;1.1;1;1.1;2;1;0.5
"488";2;0.9;2;1;1;2;2;1;1;0.5;0.9;1.1;2;0.5;1;1.1;2;1.1;1.1;2;0.9;1;0.5;0.5;0.9;1.1;2;0.9;1;0.9;0.9;0.5;2;1.1;1;1;1.1;1.1;1;0.5;0.9;0.5;1.1;1;1;0.5;0.9;1;0.5
"489";1;2;1;0.5;0.5;1.1;2;1.1;1;1;1;0.9;1;0.5;0.9;0.5;1.1;1;2;0.9;1.1;0.9;1.1;2;0.9;1;0.5;1;2;1;1.1;1;0.9;1.1;0.5;0.9;1;2;0.5;1.1;0.5;2;0.9;0.9;1;0.5;2;2;1.1
"490";0.9;0.5;2;1.1;0.9;1;2;1;0.5;0.5;1;0.9;1.1;1;2;0.9;0.9;0.5;1;0.5;0.9;1;1;1;1;1.1;1;0.5;2;1.1;2;0.5;1;1.1;1;1.1;1.1;0.9;0.9;2;0.5;2;0.5;1.1;1;2;1.1;2;0.9
"491";0.9;1.1;1;1.1;0.5;1.1;1.1;0.9;0.5;0.5;0.5;2;0.9;0.9;0.5;1.1;1;0.9;1;1;1.1;1;0.9;2;2;2;0.5;1.1;1;1;0.9;0.5;1;0.5;1.1;0.9;2;1;1;1;1;0.5;2;1.1;0.9;2;2;2;1
"492";1;0.5;1.1;0.5;2;0.9;1;2;0.9;1;1.1;1;1.1;1.1;0.5;1;1.1;2;1;1;2;2;0.9;1;0.5;1;1;1.1;0.5;0.9;1;2;0.5;1.1;2;1;2;0.5;1.1;0.9;2;0.9;1;0.9;0.9;0.5;0.5;1.1;0.9
"493";0.5;1;0.9;1;1;2;0.9;1.1;1.1;0.5;1;1.1;1;2;2;0.9;1;1.1;0.5;1.1;1;2;1.1;1.1;2;0.9;0.9;0.5;0.5;2;0.5;1;0.9;2;0.5;1.1;0.9;0.9;0.5;0.9;2;1;1;1.1;1;2;1;1;0.5
"494";0.9;0.9;1;1.1;1;2;1;1.1;2;0.5;1;0.9;2;0.5;2;0.5;0.5;1;0.5;1;1;0.5;1.1;1;2;2;1.1;0.5;0.9;0.5;0.9;2;1;0.9;0.5;1.1;2;1;2;1.1;1;0.9;1.1;0.9;0.9;1;1.1;1;1.1
"495";1;1;2;0.9;2;1.1;0.5;1;1;0.9;0.9;1;1.1;2;0.9;0.5;1;0.9;0.5;2;0.5;1;1.1;2;2;1;2;1.1;1.1;1.1;0.9;1.1;1.1;0.5;1.1;1;0.5;1;2;1;0.9;2;0.5;0.5;1;0.5;0.9;1;0.9
"496";1.1;0.5;0.5;2;1.1;2;0.9;0.9;0.5;0.9;2;2;0.5;1.1;1.1;1;1;1;0.9;1.1;1;0.9;1.1;2;1;1;0.9;1;0.5;2;1.1;1.1;0.5;2;0.9;1;1;2;0.5;0.5;1;0.5;0.9;1.1;1;2;1;1;0.9
"497";0.5;0.9;2;1;0.5;0.5;1;1;0.9;1;1.1;0.9;2;1;1.1;0.9;2;0.9;0.5;2;0.5;1;1;0.9;1.1;1;1;0.9;2;1;0.5;1.1;0.9;1.1;1.1;2;0.9;0.5;0.5;2;1.1;1.1;1;2;1;1;2;0.5;1.1
"498";0.9;0.5;0.5;1;1;2;1;1;1.1;1;1;1;2;1.1;0.5;0.9;1;2;2;0.5;0.5;0.9;1.1;0.9;0.9;2;2;1.1;1.1;2;0.5;0.9;1.1;0.9;0.5;0.9;1;0.9;1.1;2;1;0.5;0.5;1;1;1.1;1;1.1;2
"499";1;2;0.9;1.1;0.9;1;1;1;2;0.5;1.1;2;0.5;1;2;1;0.5;1.1;1.1;0.9;1.1;0.5;0.9;1;1;1.1;2;1.1;1;0.9;1.1;0.5;0.9;0.9;1;1;2;2;0.9;0.9;2;1;1.1;1;0.5;0.5;0.5;0.5;2
"500";0.9;2;0.5;1.1;1.1;0.9;0.9;2;0.5;1;0.9;2;1;1;1.1;1.1;2;1.1;2;2;0.5;0.9;0.5;1;1;0.5;1.1;0.9;1;1;0.9;1.1;0.9;0.9;1;1;2;1.1;2;1.1;2;1;0.5;0.5;1;1;1;0.5;0.5
"501";2;1.1;1;0.5;0.9;0.5;2;1;2;1;1.1;1;0.5;1;0.9;0.5;1;1;2;1.1;2;2;1.1;1.1;1.1;0.9;0.9;0.9;0.5;0.5;2;1;0.9;1.1;0.5;0.9;0.9;0.5;0.5;1;1;1;1;0.9;1;1.1;2;2;1.1
"502";1.1;1.1;2;1.1;1;1.1;0.9;1;0.5;2;0.5;2;0.9;0.5;0.9;1.1;0.9;2;1;1;0.5;1;0.5;1.1;2;0.5;1;1;1.1;1;1;1;0.9;1;2;0.9;1;1.1;0.9;1;2;0.5;0.5;0.9;1.1;0.9;2;0.5;2
"503";1;1;1;0.5;0.9;1.1;2;2;0.5;0.9;2;1;0.9;2;0.9;1;1;1;0.5;0.5;0.9;2;1;0.9;1.1;1.1;2;1;2;0.5;1.1;1;0.5;0.9;1;0.9;1.1;0.5;1.1;2;0.5;1;0.5;2;0.9;1;1.1;1.1;1.1
"504";0.9;1;2;0.9;1.1;2;0.5;0.5;1;0.9;0.5;0.5;1;0.9;1;1.1;1.1;1;1;0.9;1;2;0.5;1.1;1;2;2;1.1;2;0.9;1.1;1.1;1;1.1;0.5;1.1;2;1;1;2;0.5;0.9;0.9;1;0.5;0.5;0.9;2;1
"505";1;2;2;0.9;1;0.5;1;1.1;1;0.5;1.1;1.1;0.5;0.9;1;0.5;0.9;1;1;1.1;0.9;0.5;2;2;0.5;1;1;2;0.5;1.1;0.5;0.9;0.9;0.9;1.1;2;2;0.9;1.1;1.1;1;1;2;0.9;1;0.5;2;1.1;1
"506";2;1;0.9;0.5;1;0.5;1;0.9;0.9;1;0.5;0.5;2;0.5;1;2;2;1.1;1.1;1.1;2;0.9;1;1;0.5;1;0.5;2;1;1;0.5;0.9;0.9;2;2;1;1.1;2;1;0.9;0.9;1.1;0.9;1.1;1.1;1.1;0.5;1;1.1
"507";1;1;0.9;1.1;2;0.9;1.1;1.1;2;0.9;1;1;2;1.1;0.9;2;0.5;0.5;0.5;0.5;1;1;1;1.1;0.9;0.9;2;0.9;1;0.5;0.9;2;1.1;1;2;1.1;0.5;1;0.5;0.5;0.9;1;1;1.1;2;1;1.1;2;0.5
"508";0.5;2;1.1;1.1;1;1.1;2;1.1;0.9;0.5;0.9;2;1.1;0.9;1;0.9;1;0.5;2;0.9;0.5;0.5;1;0.5;1.1;0.9;1;1;2;0.5;1;1;1.1;0.5;0.5;1;2;1;1.1;0.9;1;0.9;0.9;2;1;1;1.1;2;2
"509";0.9;1;1;2;0.9;1.1;1;1.1;0.5;2;1;1;1.1;1;0.9;2;0.9;1;0.5;1.1;0.5;1;1.1;1;1;2;1;0.5;1.1;1;0.9;0.9;0.5;2;1.1;0.5;1.1;0.9;0.9;0.9;1;2;2;0.5;2;2;1.1;0.5;0.5
"510";0.5;1;1.1;0.5;0.9;1.1;0.5;1;1;1;1.1;1;0.5;0.9;2;1;0.9;2;0.5;2;1.1;0.5;1.1;0.5;0.9;0.9;1.1;0.9;0.9;1;2;2;2;1;2;0.9;1.1;1;0.9;1;2;1;1;2;1.1;1.1;1;0.5;0.5
"511";1.1;1.1;0.5;1.1;0.9;1.1;0.9;1.1;0.5;1;1.1;0.9;1;1;2;0.5;2;0.5;0.5;0.9;1;0.9;2;1;0.9;0.9;1;1;0.5;1;2;2;1;1;1;0.5;1.1;0.9;1.1;1;2;0.5;2;0.5;1.1;1;2;2;0.9
"512";1.1;1.1;0.5;0.5;2;1;1;0.5;2;1;1.1;1;0.9;1;1;1;2;0.9;1.1;0.9;0.9;0.9;1;0.5;0.5;1;2;1;1.1;0.9;0.9;1;2;0.5;2;0.5;0.5;0.5;0.9;2;1;2;1.1;0.9;1.1;1.1;1.1;2;1
"513";1.1;1.1;0.9;1;1;0.9;2;1.1;0.5;1;1.1;2;2;1;1;0.5;0.5;1;1.1;1.1;1;0.9;0.5;0.9;1;0.9;2;1.1;2;0.5;1;1;0.9;0.5;0.9;2;0.9;2;1;2;1.1;1;0.9;2;0.5;0.5;1.1;0.5;1
"514";1;1.1;1;0.5;2;0.9;1;1.1;0.5;2;1;0.9;2;1.1;1;0.9;1;0.5;1;1.1;2;0.9;0.9;0.5;0.5;1;1.1;2;1;2;1.1;0.9;0.9;0.5;2;1.1;1;0.5;0.5;0.5;0.9;1;1;1.1;2;1.1;2;1;0.9
"515";0.9;1;1.1;1.1;1;2;1;0.9;1.1;1.1;0.5;2;0.5;0.5;2;2;0.9;2;2;0.5;1.1;0.9;2;0.9;0.9;1.1;1;0.5;2;1;0.5;1;1.1;1;0.9;1;1;1;0.5;0.9;0.5;1;0.5;1;1.1;0.9;1;2;1.1
"516";1;2;2;1;1;0.9;0.9;2;0.9;1;1.1;1;2;0.9;0.9;1.1;0.5;1.1;1.1;2;1;1.1;2;0.9;1;2;1.1;0.5;1;1.1;1;2;1.1;2;0.9;0.5;0.5;0.9;0.5;0.9;0.5;1.1;1;0.5;1;1;1;0.5;0.5
"517";0.9;2;1.1;1.1;2;1;1;1;2;1.1;1;1;1;1;1.1;0.5;0.5;1.1;0.9;1;1;1;2;1;1.1;1;2;0.5;2;1.1;0.5;1.1;0.5;0.9;0.9;1;2;2;0.9;0.9;2;0.5;0.9;0.9;1.1;0.5;0.5;0.9;0.5
"518";0.5;0.5;1.1;2;1;0.9;1.1;0.9;0.5;1.1;1.1;1;2;1.1;1;1;2;1.1;1;0.9;1;0.9;0.5;2;0.5;1.1;1.1;1;1;0.9;1.1;1;1;0.9;2;2;1;0.5;2;0.9;0.5;0.5;2;2;0.5;0.9;1;0.9;1
"519";0.5;1.1;1;1;2;1.1;1;2;0.5;2;0.9;0.5;2;0.5;0.9;1.1;2;0.5;1;1.1;1.1;1;1;1;1.1;2;0.5;2;0.9;0.9;0.9;0.5;2;1;1;0.9;0.9;2;1;1.1;0.9;1;1;1;0.9;1.1;0.5;1.1;0.5
"520";0.9;2;0.9;1;1;1.1;1;0.5;1;1;2;0.5;2;1.1;1;0.5;2;2;0.5;0.5;1;0.5;0.5;0.9;0.9;1.1;1;1;0.9;1;1.1;1.1;1.1;2;0.9;0.5;2;0.9;1;1;0.9;0.5;1.1;1.1;0.9;1.1;1;2;2
"521";1;2;1.1;1.1;1;1.1;2;1.1;0.5;1;1.1;0.9;0.9;1;2;0.5;0.9;1.1;0.5;1;0.5;0.5;1;1;1.1;2;1;0.5;0.9;1;0.5;0.9;2;1;1;1.1;2;0.9;0.5;2;0.9;2;1;1;2;0.9;0.9;1.1;0.5
"522";1;0.9;1;2;0.9;1;1.1;2;1;1.1;1.1;0.5;0.9;0.5;0.5;2;1;1.1;0.9;1.1;0.5;0.9;0.5;2;2;0.9;0.9;1;0.5;1;1.1;1;1;1;2;1.1;2;0.5;0.9;1.1;0.9;2;0.5;1;0.5;2;1.1;1;1
"523";1.1;0.9;1;1;1.1;1;1;1;1.1;2;0.9;0.5;2;0.5;0.5;1;2;1.1;0.9;1.1;1;0.9;0.9;1;0.5;0.5;1;1;1;0.5;2;1.1;0.5;0.5;0.5;0.9;2;2;2;1.1;2;1.1;1;2;1;1.1;0.9;0.9;0.9
"524";1.1;1.1;1.1;1;0.5;0.9;1;1.1;0.5;0.5;1;0.5;0.9;2;2;1;1;1;2;2;1;0.9;2;1;0.9;1.1;1;2;1;2;2;0.5;1.1;1;1;2;0.5;0.9;1.1;0.9;0.5;1;0.5;0.9;1.1;1.1;0.9;0.9;0.5
"525";1.1;2;0.5;0.5;1.1;1;1;1;0.9;1;0.9;1.1;0.5;0.5;2;2;0.5;0.5;1;1.1;0.9;0.9;1.1;1.1;2;1.1;0.5;2;2;2;2;1;1;1;1;1;0.9;0.5;0.9;2;1.1;1.1;1;0.5;1;0.9;1;0.9;0.9
"526";0.5;0.9;1;0.5;1;0.9;1;0.9;1;0.9;2;0.5;1;1.1;0.9;0.5;0.9;1;1.1;1;1.1;1;1.1;0.9;0.5;2;1.1;2;2;1.1;1;0.5;1.1;2;0.5;0.9;1;1;2;1.1;1;2;1;2;0.9;0.5;0.5;2;1.1
"527";0.5;1;1;0.5;1;1;2;0.5;1.1;0.9;0.5;1.1;0.5;2;0.5;1;0.5;2;0.9;1;1.1;0.9;2;1;0.9;0.5;1.1;1.1;1;2;0.9;1.1;1;0.9;1.1;1.1;0.9;1.1;2;1;2;1;2;0.5;1;0.9;2;0.9;1
